,Date,Low,High,Open,Close,Volume,Return
0,2021-03-29 15:30:00,0.398534,0.399364,0.398534,0.399207,44570.0,0.0018722033022051665
1,2021-03-29 15:31:00,0.398858,0.400484,0.399132,0.400279,200532.0,0.0026853236541444225
2,2021-03-29 15:32:00,0.399578,0.400818,0.400262,0.400816,73636.0,0.0013415642589293952
3,2021-03-29 15:33:00,0.40029,0.40084,0.400683,0.400562,64979.0,-0.000633707237236103
4,2021-03-29 15:34:00,0.40029,0.400981,0.400411,0.40071,69472.0,0.00036948087936461427
5,2021-03-29 15:35:00,0.400761,0.401667,0.400761,0.401374,103671.0,0.00165705872077071
6,2021-03-29 15:36:00,0.4007,0.401478,0.401435,0.4007,36020.0,-0.0016792318386342764
7,2021-03-29 15:37:00,0.400418,0.400854,0.400755,0.400854,34025.0,0.0003843274270027841
8,2021-03-29 15:38:00,0.400738,0.401096,0.400824,0.400913,51266.0,0.00014718575840588777
9,2021-03-29 15:39:00,0.400781,0.401076,0.400911,0.400834,48905.0,-0.00019705023284355416
10,2021-03-29 15:40:00,0.400474,0.40097,0.400781,0.400723,301120.0,-0.00027692261634504334
11,2021-03-29 15:41:00,0.40057,0.40108,0.400653,0.40079,119206.0,0.00016719778999463308
12,2021-03-29 15:42:00,0.400375,0.400953,0.400913,0.400461,121926.0,-0.0008208787644401472
13,2021-03-29 15:43:00,0.400364,0.400765,0.400364,0.40068,191618.0,0.0005468697326329597
14,2021-03-29 15:44:00,0.3999,0.400647,0.400647,0.399914,312745.0,-0.0019117500249575814
15,2021-03-29 15:45:00,0.399717,0.400751,0.3998,0.400267,76217.0,0.0008826897783023036
16,2021-03-29 15:46:00,0.400268,0.400803,0.400405,0.400344,89716.0,0.00019237159196228149
17,2021-03-29 15:47:00,0.400275,0.400634,0.400434,0.400523,50361.0,0.0004471154806866551
18,2021-03-29 15:48:00,0.400552,0.40073,0.400587,0.400618,78701.0,0.00023718987423926308
19,2021-03-29 15:49:00,0.400613,0.401111,0.400616,0.400713,275887.0,0.00023713362854382858
20,2021-03-29 15:50:00,0.400428,0.400996,0.40062,0.4006,106910.0,-0.00028199733974187957
21,2021-03-29 15:51:00,0.4006,0.40192,0.4006,0.401625,305244.0,0.0025586620069895094
22,2021-03-29 15:52:00,0.400934,0.40142,0.40142,0.401031,136841.0,-0.001478991596638668
23,2021-03-29 15:53:00,0.40103,0.401559,0.40103,0.401222,236257.0,0.00047627240786862757
24,2021-03-29 15:54:00,0.401157,0.401735,0.4012,0.401617,127769.0,0.000984492375792012
25,2021-03-29 15:55:00,0.401406,0.401748,0.40145,0.40147,88046.0,-0.00036602036268384985
26,2021-03-29 15:56:00,0.401469,0.403,0.401469,0.402167,419258.0,0.0017361197598824152
27,2021-03-29 15:57:00,0.402245,0.402908,0.402313,0.402245,134432.0,0.0001939492797768949
28,2021-03-29 15:58:00,0.401471,0.402424,0.402156,0.401505,356564.0,-0.001839674825044435
29,2021-03-29 15:59:00,0.400677,0.402204,0.401505,0.402204,170263.0,0.0017409496768407973
30,2021-03-29 16:00:00,0.402141,0.403378,0.40216,0.403021,164417.0,0.0020313074956987975
31,2021-03-29 16:01:00,0.402682,0.404009,0.402683,0.403867,294942.0,0.002099146198337065
32,2021-03-29 16:02:00,0.403104,0.404,0.403744,0.403556,121489.0,-0.0007700554885642363
