,Date,Low,High,Open,Close,Volume,Return
0,2021-03-29 10:54:00,1.75,1.7537,1.7512,1.7537,8756.85,0.0010845986984815426
1,2021-03-29 10:55:00,1.7511,1.7533,1.7531,1.7527,23143.0,-0.0005702229571763473
2,2021-03-29 10:56:00,1.7527,1.7548,1.7535,1.7545,2495.85,0.0010269869344439186
3,2021-03-29 10:57:00,1.75,1.7537,1.7537,1.7506,31691.98,-0.0022228555143916084
4,2021-03-29 10:58:00,1.7502,1.751,1.7502,1.751,3080.89,0.00022849308808403634
5,2021-03-29 10:59:00,1.75,1.7513,1.751,1.751,16719.45,0.0
6,2021-03-29 11:00:00,1.7501,1.7517,1.7512,1.7511,3555.55,5.711022273002797e-05
7,2021-03-29 11:01:00,1.7504,1.7525,1.7523,1.7514,4704.62,0.00017132088401572432
8,2021-03-29 11:02:00,1.751,1.7526,1.7514,1.751,1579.24,-0.00022838871759744972
9,2021-03-29 11:03:00,1.742,1.751,1.751,1.742,36778.21,-0.0051399200456880845
10,2021-03-29 11:04:00,1.7398,1.7428,1.7422,1.7426,19778.17,0.000344431687715252
11,2021-03-29 11:05:00,1.741,1.7433,1.7422,1.7418,6503.61,-0.0004590841271662205
12,2021-03-29 11:06:00,1.7403,1.7417,1.7417,1.7416,2724.85,-0.00011482374555060737
13,2021-03-29 11:07:00,1.7371,1.7437,1.7406,1.7383,17264.32,-0.0018948093706936397
14,2021-03-29 11:08:00,1.7405,1.7433,1.741,1.7433,19855.31,0.0028763734683312503
15,2021-03-29 11:09:00,1.7412,1.7437,1.7412,1.7414,13732.59,-0.0010898869959272695
16,2021-03-29 11:10:00,1.7395,1.742,1.742,1.7395,18861.82,-0.0010910761456299767
17,2021-03-29 11:11:00,1.7339,1.7395,1.7395,1.7345,3714.66,-0.002874389192296656
18,2021-03-29 11:12:00,1.7343,1.7371,1.736,1.7346,2585.58,5.765350245034995e-05
19,2021-03-29 11:13:00,1.733,1.7361,1.7353,1.734,16505.92,-0.0003459010722932643
20,2021-03-29 11:14:00,1.7292,1.7341,1.733,1.734,20769.88,0.0
21,2021-03-29 11:15:00,1.732,1.7355,1.734,1.7355,15551.18,0.0008650519031141446
22,2021-03-29 11:16:00,1.7352,1.7424,1.7357,1.7424,41148.58,0.0039757994814173525
23,2021-03-29 11:17:00,1.7403,1.742,1.7405,1.742,256.09,-0.00022956841138654926
24,2021-03-29 11:18:00,1.7403,1.7425,1.7417,1.7405,7001.69,-0.000861079219288241
25,2021-03-29 11:19:00,1.741,1.742,1.742,1.741,6097.31,0.0002872737719046281
26,2021-03-29 11:20:00,1.742,1.7458,1.7423,1.7444,6985.98,0.001952900631820631
27,2021-03-29 11:21:00,1.7433,1.7495,1.7455,1.7495,4116.89,0.0029236413666591243
28,2021-03-29 11:22:00,1.7476,1.75,1.7495,1.7476,6853.33,-0.0010860245784509726
29,2021-03-29 11:23:00,1.747,1.7476,1.7472,1.747,2363.99,-0.00034332799267566827
30,2021-03-29 11:24:00,1.7432,1.7477,1.747,1.7444,7572.72,-0.0014882655981683923
31,2021-03-29 11:25:00,1.7464,1.7489,1.7477,1.7464,1542.0,0.0011465260261407373
32,2021-03-29 11:26:00,1.7481,1.75,1.7485,1.7481,10058.1,0.0009734310581768213
33,2021-03-29 11:27:00,1.7485,1.7513,1.7485,1.7513,999.73,0.0018305588925118244
34,2021-03-29 11:28:00,1.7506,1.7521,1.7517,1.7521,2991.6,0.00045680351738708325
35,2021-03-29 11:29:00,1.7495,1.7514,1.7508,1.7495,2765.46,-0.0014839335654357466
36,2021-03-29 11:30:00,1.7497,1.7531,1.7509,1.7531,11797.11,0.002057730780222977
37,2021-03-29 11:31:00,1.7505,1.7537,1.7537,1.7524,7900.79,-0.00039929268153560127
38,2021-03-29 11:32:00,1.7503,1.7534,1.7524,1.7505,2725.12,-0.00108422734535496
39,2021-03-29 11:33:00,1.7506,1.7518,1.7518,1.7515,1034.2,0.0005712653527563116
40,2021-03-29 11:34:00,1.7505,1.753,1.7509,1.7528,6487.84,0.000742220953468431
41,2021-03-29 11:35:00,1.7498,1.7513,1.7513,1.7508,26675.99,-0.0011410314924692466
42,2021-03-29 11:36:00,1.7445,1.7501,1.7501,1.746,55812.27,-0.002741603838245288
43,2021-03-29 11:37:00,1.7455,1.747,1.747,1.7461,19426.21,5.7273768613974596e-05
44,2021-03-29 11:38:00,1.7445,1.746,1.746,1.7445,13271.18,-0.0009163278162762634
45,2021-03-29 11:39:00,1.7445,1.7446,1.7445,1.7445,53027.91,0.0
46,2021-03-29 11:40:00,1.7445,1.7453,1.7445,1.7453,3584.03,0.00045858412152477435
47,2021-03-29 11:41:00,1.7453,1.7483,1.7453,1.7483,1778.42,0.0017189021944650218
48,2021-03-29 11:42:00,1.7481,1.749,1.7483,1.749,532.35,0.0004003889492649737
49,2021-03-29 11:43:00,1.7484,1.7514,1.7484,1.75,11742.21,0.0005717552887363198
50,2021-03-29 11:44:00,1.7496,1.752,1.7514,1.752,2338.62,0.0011428571428571122
51,2021-03-29 11:45:00,1.7518,1.7548,1.7519,1.7548,6582.64,0.0015981735159817934
52,2021-03-29 11:46:00,1.7445,1.7545,1.7538,1.7446,18631.81,-0.005812628219740157
53,2021-03-29 11:47:00,1.7445,1.7446,1.7445,1.7446,10971.66,0.0
54,2021-03-29 11:48:00,1.7415,1.7446,1.7445,1.7415,18774.53,-0.0017769116129771056
55,2021-03-29 11:49:00,1.741,1.7419,1.741,1.7417,1232.56,0.00011484352569612888
56,2021-03-29 11:50:00,1.741,1.7428,1.7419,1.7418,2693.95,5.741516908774891e-05
57,2021-03-29 11:51:00,1.7428,1.7443,1.7429,1.7443,1791.58,0.001435296819382259
58,2021-03-29 11:52:00,1.7434,1.7457,1.7434,1.7457,5681.47,0.0008026142292036909
59,2021-03-29 11:53:00,1.7461,1.7478,1.7462,1.7475,1983.37,0.0010311050008593448
60,2021-03-29 11:54:00,1.7453,1.7481,1.7481,1.7453,2325.03,-0.0012589413447782194
61,2021-03-29 11:55:00,1.7455,1.7481,1.7455,1.747,733.12,0.0009740445768635642
62,2021-03-29 11:56:00,1.7462,1.748,1.748,1.7462,3381.96,-0.0004579278763595651
63,2021-03-29 11:57:00,1.7446,1.7459,1.7459,1.7446,4013.76,-0.0009162753407399027
64,2021-03-29 11:58:00,1.7445,1.7466,1.7445,1.7464,4387.55,0.0010317551301157746
65,2021-03-29 11:59:00,1.7411,1.746,1.746,1.7454,7635.62,-0.0005726065048098361
66,2021-03-29 12:00:00,1.7416,1.7441,1.7441,1.7431,16386.15,-0.0013177495130055616
67,2021-03-29 12:01:00,1.7438,1.7489,1.7438,1.748,6133.42,0.0028110837014514445
68,2021-03-29 12:02:00,1.7504,1.7526,1.7504,1.752,2034.98,0.0022883295194509046
69,2021-03-29 12:03:00,1.749,1.7529,1.7514,1.749,12324.26,-0.001712328767123239
70,2021-03-29 12:04:00,1.749,1.7532,1.7491,1.7532,3738.16,0.002401372212692987
71,2021-03-29 12:05:00,1.7499,1.7534,1.753,1.7502,3878.53,-0.0017111567419576534
72,2021-03-29 12:06:00,1.7531,1.7558,1.7531,1.7545,10193.77,0.002456862072905963
73,2021-03-29 12:07:00,1.7536,1.7565,1.7536,1.7563,4850.31,0.0010259333143345373
74,2021-03-29 12:08:00,1.7564,1.7585,1.7566,1.7585,3065.61,0.001252633376985779
75,2021-03-29 12:09:00,1.7584,1.7638,1.7584,1.7634,3320.1,0.002786465737844912
76,2021-03-29 12:10:00,1.763,1.7664,1.764,1.765,17890.83,0.0009073380968582789
77,2021-03-29 12:11:00,1.765,1.769,1.765,1.7673,7446.04,0.0013031161473089359
78,2021-03-29 12:12:00,1.7669,1.77,1.7692,1.7679,6049.46,0.00033950093362755673
79,2021-03-29 12:13:00,1.7669,1.7696,1.7684,1.7673,1461.05,-0.00033938571186153954
80,2021-03-29 12:14:00,1.767,1.77,1.7688,1.7686,6093.22,0.0007355853561930026
81,2021-03-29 12:15:00,1.7674,1.7724,1.7679,1.77,8051.43,0.0007915865656451526
82,2021-03-29 12:16:00,1.7631,1.771,1.7703,1.7632,25588.76,-0.003841807909604422
83,2021-03-29 12:17:00,1.7571,1.7653,1.7643,1.7581,12518.28,-0.0028924682395644608
84,2021-03-29 12:18:00,1.757,1.7604,1.7595,1.7583,1490.65,0.00011375917183320539
85,2021-03-29 12:19:00,1.7551,1.7587,1.7577,1.7562,3635.53,-0.0011943354376385829
86,2021-03-29 12:20:00,1.7562,1.7612,1.7562,1.7583,15999.89,0.0011957635804578093
87,2021-03-29 12:21:00,1.749,1.7595,1.7595,1.749,6110.26,-0.0052891997952566605
88,2021-03-29 12:22:00,1.7459,1.7507,1.749,1.7496,11304.16,0.00034305317324179185
89,2021-03-29 12:23:00,1.7495,1.751,1.7506,1.7495,8156.71,-5.715592135346892e-05
90,2021-03-29 12:24:00,1.7495,1.7531,1.7495,1.7531,6025.88,0.002057730780222977
91,2021-03-29 12:25:00,1.7509,1.7531,1.752,1.7519,8589.89,-0.0006845017397753006
