,Date,Low,High,Open,Close,Volume,Return
0,2021-03-29 15:29:00,1.51,1.525191,1.525191,1.513918,13195.64242,-0.007116487808973004
1,2021-03-29 15:30:00,1.514391,1.519998,1.514525,1.516867,49264.44758,0.0019479258453891646
2,2021-03-29 15:31:00,1.512123,1.520897,1.520327,1.515006,25525.43249,-0.0012268709122157384
3,2021-03-29 15:32:00,1.515319,1.520981,1.517216,1.520296,4874.18315,0.003491735346262681
4,2021-03-29 15:33:00,1.51715,1.520296,1.520296,1.51765,4785.1623,-0.0017404505438415319
5,2021-03-29 15:34:00,1.518483,1.52208,1.518483,1.520737,13123.87356,0.0020340658254538457
6,2021-03-29 15:35:00,1.520853,1.526157,1.520854,1.526157,4527.89122,0.0035640613728737947
7,2021-03-29 15:36:00,1.524424,1.526471,1.526471,1.52523,13383.62118,-0.0006074080189651943
8,2021-03-29 15:37:00,1.521312,1.526996,1.522922,1.52295,14370.66172,-0.0014948565134439429
9,2021-03-29 15:38:00,1.52228,1.524845,1.523334,1.52228,5471.84095,-0.0004399356512032604
10,2021-03-29 15:39:00,1.516917,1.523729,1.523729,1.518367,12837.22366,-0.0025704863756996765
11,2021-03-29 15:40:00,1.512314,1.519992,1.519992,1.515716,12379.60101,-0.0017459547000164832
12,2021-03-29 15:41:00,1.515577,1.520862,1.515577,1.520862,11615.64457,0.0033950951233607807
13,2021-03-29 15:42:00,1.51627,1.52,1.518701,1.519383,18092.77053,-0.0009724748202006861
14,2021-03-29 15:43:00,1.518918,1.520451,1.520237,1.520012,1679.87265,0.000413983834227416
15,2021-03-29 15:44:00,1.517655,1.519346,1.519289,1.517945,1680.92347,-0.001359857685333976
16,2021-03-29 15:45:00,1.517467,1.52095,1.517799,1.520634,9496.94067,0.0017714739335088492
17,2021-03-29 15:46:00,1.521062,1.521136,1.521062,1.521136,9.47045,0.0003301254608274462
18,2021-03-29 15:47:00,1.521025,1.526112,1.521025,1.526112,6218.09148,0.0032712393895089065
19,2021-03-29 15:48:00,1.526121,1.531559,1.526121,1.530437,21676.40545,0.0028339990773942336
20,2021-03-29 15:49:00,1.52913,1.534808,1.530291,1.529387,8110.63047,-0.0006860785514203327
21,2021-03-29 15:50:00,1.531221,1.532517,1.531221,1.531845,995.5752,0.0016071798701047246
22,2021-03-29 15:51:00,1.530042,1.533415,1.532441,1.530118,16660.02304,-0.0011273986597859498
23,2021-03-29 15:52:00,1.529049,1.53052,1.529049,1.53052,1316.79286,0.00026272483560085824
24,2021-03-29 15:53:00,1.528251,1.530359,1.529313,1.529166,1485.02122,-0.0008846666492434707
25,2021-03-29 15:54:00,1.528598,1.53025,1.528598,1.529096,307.80386,-4.5776586714563194e-05
26,2021-03-29 15:56:00,1.524268,1.528126,1.528126,1.524757,9584.69581,-0.0028376243218215524
27,2021-03-29 15:57:00,1.525404,1.528085,1.525751,1.526079,5891.23038,0.000867023401105893
28,2021-03-29 15:58:00,1.525518,1.527348,1.526394,1.525518,3024.27807,-0.0003676087541994999
29,2021-03-29 15:59:00,1.526691,1.530935,1.528117,1.526691,19970.17814,0.0007689191474633539
30,2021-03-29 16:00:00,1.530313,1.533181,1.530735,1.532267,11186.15387,0.003652343532515756
31,2021-03-29 16:01:00,1.530363,1.534779,1.530363,1.534779,16311.00567,0.0016394009660194442
32,2021-03-29 16:02:00,1.528421,1.536095,1.535184,1.530214,5483.76659,-0.00297436959979247
33,2021-03-29 16:03:00,1.527941,1.531404,1.531404,1.530866,4815.54575,0.0004260841947596461
34,2021-03-29 16:04:00,1.529513,1.530425,1.530195,1.529934,5241.81577,-0.0006088057347933828
35,2021-03-29 16:05:00,1.528284,1.532571,1.531466,1.528284,4632.96652,-0.0010784778951248297
36,2021-03-29 16:06:00,1.529265,1.531689,1.529266,1.530778,2187.56385,0.0016318956424330455
37,2021-03-29 16:07:00,1.527713,1.531842,1.531842,1.527713,104.46818,-0.0020022498363576613
38,2021-03-29 16:08:00,1.52115,1.528517,1.528517,1.52115,1781.47839,-0.004295963967054117
39,2021-03-29 16:09:00,1.520576,1.522833,1.521,1.522833,188.28395,0.0011063997633369294
40,2021-03-29 16:10:00,1.522913,1.525507,1.523008,1.525507,4966.27541,0.0017559377817526478
41,2021-03-29 16:11:00,1.524313,1.526406,1.526406,1.524947,5639.87733,-0.0003670910720172671
42,2021-03-29 16:12:00,1.525247,1.529676,1.525693,1.527299,5670.35475,0.0015423486849051038
43,2021-03-29 16:13:00,1.526848,1.530356,1.530356,1.526848,4293.17208,-0.0002952925393128192
44,2021-03-29 16:14:00,1.525922,1.530332,1.528904,1.530332,10392.15539,0.0022818250408684904
